98,1Yres1POGs0eFAWwgSnCEhlPs3TQwoL3v
375,18rmw9wLkK4gvww1JKCOHZPRWywv-TIHu
37,18zhIYLZiXuok3w1iSsMbnfZXXFQfk25s
369,1H0LueYksJ1fwQfeHD52T1JxQ11aOLEA3
367,1qVF832KKlFi1Ut-7-pfs3Le6183aO1Xz
362,1F3Fv7SUe1hu6Jm4sHEfep-UUI6XCexXn
365,1HkarKk-fxpVTFX6zC2PYinyH9ugO7dNh
368,1XlogfAZsfuhMOlX0VKGTFR2EJAUI_pi-
361,1AjeEz8pmtUZD3_Co7oUD16N9J6Z6cMM9
366,1V8Gg26c0skRXftU0zrvPhhMlT7kOK8J4
364,1kddSFb6wJh_nWwcY72kCpO8gLXt3Ncd9
363,1yMFrQ55zDv70aD7hfZWIUQpdDEbHzXzc
360,1490TbIIPEIMsabMGL-wA7RQRgjlTQhoJ
36,15UPtNLB9ybq9ZMdp6SMtRwfcQiqOuNcY
355,1bJlMQ5rhInxH-9jVAG3ev0ZuYCk0ndVW
353,1W57ne-FmLuXGkCG5e9XYeD0Qu2pyWAnk
359,18Ou0l-tpoRhiGkx2OwtEv-VvuUCdwxfM
357,1Ne22eNx5XXnShAUjSCoTP3Ne4s-c6lgn
351,1a-dSz_BxCJ_6eEE5NOEhY4DLAIHa4Y9M
356,1nQet9eejFMP1T73sY8WwaiJgse0Ps9Qm
354,1RUzNsvn9H-d7CX3X8K839UzoJiQqHk_s
358,1V0AmH3eeBTYofVyuVvxjU6PnqJXrvRFK
352,1B5pWoOD7IUeG9h0b5bdZb1deJFyAsEcK
35,1bedTBVdq3yv5EL7nBpeQTKQPyEtotShe
350,1MEIo1ZA4l96vkGAlKsPyFO_dIhMvTojx
346,1CWRGcEz-xohbD6G-HvfY06p8v4T-IzWU
348,12CpiQnM7EbKrR_pPsFZuoAmsk5htXI8Q
349,1toBGiP4FKE0OUYEslOJ_YmUm68sMpsRt
347,1pUsGTmlR5J_wudXBsGATP4hgJ8uaO5y_
345,18MfEXH7B2QBuFIbVaAYbTIMYe0B3NrhU
342,11YREmActMX_to2Zb3BYqgBZsnECnzrAO
343,1QBbPqqa3cqlNu2iNAHdEQfBGOJTyJc8r
344,1RI3v-x_wLP7r-C7gjJUgXHl_Rrl2z3Hd
339,1549pRCl5x9Ok4GEQEWTFJy9gL5B9JfyL
333,1ji7SpqkGbA7p4j2tu3cq56RpeduhQlUy
338,1LI5rJk-i5wyi4jNoCm5xs9-aaSmZ1bV2
336,18f0UPmUA1eH2cZQ5CyY_kj-dXtmWJRCU
340,11cTccC3C2FX3ZcSd-Yxtf5vuMH89V8o2
334,10PtuaWX8vS0S_1bo_s1W2Cq5hj_08kUk
335,1rcFnQji1rxkruW2_oyy5XOmS6jvc-XHo
337,1B8JMA3SoKY5cEh2hPQjG9OSuMgR8LzYT
341,1FKu6Fd8GmCMNt4MdrqvNUCK0cPQwNGzC
34,1PpKw11Jvs7LXnjkJp96J35ntpfGU7Qt8
330,1FS6toiX4FsK8-EKMIHS5JRk-zintv28P
327,1lZgGiUINWQj_nMGrRe16sZ6HHCp8UFgZ
324,1u2otKeqxAOXGqLBOwW11eAgoyloXnZEo
328,1td4D7sVbSPK4f-CQOnBaV8Nyu7EQgh_W
326,1dF-zcfQBHDue4hbqMqNGBWqEIFcKcsO4
325,1lJwT585ByHfc3HL2mqkTKbT8tW0Yca4K
329,1F6jKhQtJYJE3ik1xonkrkVQW8GHRSWAJ
331,1Ns1KJGTq9qvv-cjzYJz0uSeC7U383oit
332,13t6GdxQOXgOjtwT6vnf6nf3kxjMniulN
33,1-pKVaKS7Y3X1qPJfVtXEedSkt5Bmp3vc
321,16pjFvxm2v9mt364Dv1pNjmedYGTB4qEB
315,1SR-ySeMuNLoLDPkl5U_ar3iFR1ovJ_nU
323,12qOixytI-maMRtM_YRVtjfP9gJP1p1EV
322,1iJ_G84kYxecF0z4Bw2BGI4EEeyeeja25
319,1XtGN5HtsTtDVI75clZBgGGavyyfJWj3A
317,1Vwb_g_flo1e6PVVr2vEGboFivWqjzoOC
320,10_ejpH8op4K8Y63XfUhtQkb2jMfBd0P_
318,1L32R6wPGujZDPLY_Ctksulpl0K3Bfjr4
316,12jmSEeiP8ynF-MAEwbOmRZ-iUiaKssQ7
32,1PFpHc78iCG4oO54OZjUuc9tPwilfzWBg
313,1wvsG_niP3FEoaJjlZlderPFN1drYuJ9b
311,1WrauG8cCEV6jLQihauL3zFDnKdj2OW0e
309,17nAzomxwkRJ2YnugmUYOTOTY1eFviLsZ
310,1UE4ALMoRQ_L_TCkif7OwiERmKUH4YDDt
308,1OZd08jHAxEq1FcTiENajWLt2NM0R3FJF
312,1E_JAhVCIbAKkeiajNPBWXA9StTK7whjl
306,10HRZUyvJkWWsg088gT8q1UeQtxsA9HTU
314,1Ksilcmo_tK7vfpbNRB1Ns5FLLcYU2kLs
31,1TKjVerTGf2gUMolOgWsRiwsEdtAS5Z-o
307,1HkFOWGwVxwm6y6ymQUoGEK4ISKN86oX7
304,1LOiCt14b51CoPUibwfU3QS2EEDUtunAU
298,1zJwWdLrFq7MqxZcC3O_ra1XecW41dRjA
303,1WlKGinpwXxehWZq_FgEFN4oZcDRvViG8
299,1QjzK15sbi0GyTUIFDLgCIFSLHqVeSQuV
301,1ILV97dslleE3qUCcYdYYJzzxHKUYZ7bZ
302,1Y7ct1aaL7CS4yonxg-LCUDX8xjtHPt-H
305,1r-WkTnvjKZhqGc417E6SQAOZNwuFn0dq
300,1fucZWGROcpAn-1Hr9c34KG7GOmIbyczD
3,1i5573nNJt3uT9tN8X08UmDEMa8myJkWb
30,1wj7a-Tbv-p3Mcux3JgByJ79WE00QJ79R
291,1DnUxGqtpT9TMZujNYAln1RdhnmYN6-ze
295,1WRurMWywqMPyRS6b0Yd9MAWTef1TfwJs
292,17VjOFAp0MMURuFjZTw0L9tAg5cQBXnBi
293,1rI_RymSIck_bmM-dFZzPjUZL28Nt7-pv
294,1ULh4My5BBhLKdjsancohRiPyDt_xmgmj
289,1gKVCQ1y7qI5i2DKuYPIDJ5BYPhCj_lAs
296,1xWen3-IZuhfF0jd6RpdJ_mmKrKfW9_kD
297,1SH0UjBQCUQaMyHeh5F6qW0Ew63PcGSWA
290,1Cd3fv6ULaX2Go0oD-zIFUlh9KK8NTYNW
29,1tAsPp2msiz8TSHKZBMIGDF5v0xGN1IVh
286,1sBKx2bVe6SLbPPOZtsJSRn2VHi8bdTgP
282,136Ii8jahpUYOo7nVDxJjDQiMcpv4I26x
288,1kyLnM07_0VGxS1h2Co17FdhpABw1wQjh
281,19NtstBNVHYk8O_c-QcKGBQxIHf2yjdrw
280,1ga-HGWfQ9Mh0FbTi42XA34iqNJlgXmLM
284,1NXv-564Nf-udilGJtn1yonuVx1_piluc
283,1hKRsO-EylP0YvBgQS1Zod1Sfj-hl98sw
285,1mhX3vv15m9gXBu8baep0mw9k6SxhKBt9
287,1NEgGmoNFFYNOvYebfCsXbzto8QxPcSZI
28,1iAoqezBzK2GJlOq1aIB5aU_YMXC-hPOs
278,1eblJXmAXSuREmfHIHe41ZxOSlu_483j1
279,1nDqV08Jl1pIx_-aj2YJQ8xvjoMONIDUy
276,133ncy5CgNqr1_Oa0lAQYnUJ4fc7mc6XS
270,1s-AiSIrlGU-hr4WpILVNiUVMksh858WE
275,1Va93id_A9LFs1dyDrjY9176PjXpd9BgQ
271,1VJP9oBIZvkhpkG3FJodzV_GmVJlFlog4
274,1A654P7iPg_B0VzJRj-1ygeQQpPvdTKgv
273,10adTW8wApTvswalaABTHykop8z16WFYv
272,1KPXZR4sA7cf9Cy2Bz1AWLg5hhx3gD1bK
277,1k4dZKB_gx4Ux-H4VyY1lqeKu-e4jTuDZ
261,12vtS-IaZrJUOAkvTE9Ycp6DN61mjCXSA
269,1LtK4FvtnIq_ys1vivf3qkBYBYnq9ZmOo
266,1qMKqU13ndo2J_VwN8L2bbudN9yxQwHlp
268,1T9ac9qel_DhgsZQIvcUhmJ74M6SpJPhf
265,1eLv1xzf3tTGiJKIMi8dhxmDWOwgBWCtE
262,1eb1Sy_D68dyy7wPtzjzYorapFBVNPIBc
263,1bRHvs0zy6D6s3FHe_INFjdGyAYPFfQZL
267,1Pb6IoW9uG_HbxBkZ_T9AmiXpLHnQB6G8
264,1B-Wztuo5J2o_M_w6izHvZlOS1755pJ23
27,1O1VekHycl30TKjHnz75pAPbCNbA6T6-w
257,1mbpSthwAOVp3LAkfipp9MSixGa3KXz37
26,1VLGgWzMXVJ2n_nyhNH4IgR9XJk0BdZ2g
253,1v82fNZscgrLGd29E4TNarwkGyEDjwgXI
252,16uwtgZwbb4Uf-nBESGkpppjj9mi-E0l1
258,1GuuY-5Qn5ko3joCGknqXt92jSecraN0-
256,1mNGYOWfr41CYp67RpEKkveLYWuYVRCrZ
259,1FhJA5wzjqIw7rZcZo5UmPgmBF-SXA2y1
260,1umjn0eRm-3fe6HA4DivG5wKkci6zi5ta
254,1Aw4zANVjCcRQhZY_pJS5Kl-Q3tfyGWCN
255,1zwgOLCN0FUuvcDt6zw6e6yBQV_D5h5ea
25,16QpVmx-SMjxw1QJsmLc9ioXBTecYO5Ug
244,1ux9A-JQI5vnuYz-tiwRGDyPtlDL2dS9R
250,1v0n1QruASvyzUlLuOUALklu_aq5DbmrY
251,1o0u4cNyIOwcVOJhKHWlX8wo2_CZNt1bb
243,1H4zDekn9sUjiWuICatzsS3Au-bGWi0Pl
249,1bxY6jvk_pqITutSBsOr_wTHsoh2sVa2n
248,14uIjeOM7YkcQ1wJIKkV8Pcp8p9UGi2KK
246,1QlG_25bPptjd3-bdhgpvnC353ISQ5cRk
245,10f_GDl_1dluch55wktU8N3wlQ-OE0hCH
247,1v_X95308e7Bja6raWp8CgNCBfrqkANjm
24,1x-zFp990ytnQmYPHSmrDljPoml2Zqmka
241,1xbuNtEPOHPdIjlCh84wfWZVtlnc7K4iq
237,1FXGKm5zQw5NReyId2rxOijYrTf-X3mnd
235,1OVMoLMZEgO_5gFkL4s-DFHsHkHdnSokq
240,1o0WU12qNlFPGEu7JMMIJ9w8TMcseVIxK
242,1GbepXbfdTGgjjQmdg4l8enu_bKi81HfQ
239,1Vdvde2CdFGAgTWgRC7bT4HfU-gMVJOqk
236,1ygY6BsbE1AuGCALaxTDFFITKkS2NV8SQ
238,1-RcHO3MPn0AlomWjz0uPuBibDDgnQeim
234,1BlThhhDYB_YMQ5IR3AsapAGS2lwsz-PK
23,1i_D3F8u4_cL7IVtWGbNBc7flENez7ppQ
227,1hOjcFeeienGSiDHtOblPx-lBieZdDbDV
225,1yTD7KhUxmzYKqZ4nRUppjqboqJut5kWq
230,1ERRpvpzL5HK-23NU-BRYMxberAiv_7Q9
233,13IP-7kpmImb41E8jUx_OpU_TCJRMdMe1
226,14VRtKZ9m8eNN1UID7Bj3o5sj5Ca2RlbM
231,1oAjy5QOnUZEVjrzHNV2J51bh6dL1Ff2U
232,1ohYNGQS1sSRxd7DqRh3pS6iS_3omHbRS
228,18NFK34-W6_lBJM3vlkB0ryMbD5XcMc2O
229,1tlZtE2_2QTw_1Cg_GA28_qb_HasLLUXV
22,1a09APhL9t2Ow8Qb7GZyg58BcwXSmgcA4
224,1Azr--UeAd61d2NVixv7mctZCGUen0T5Y
217,1xG5MBpUww8q7OOtZ44iW_B1MIeK1AXz1
218,1wdzJpjfNJbie29h14ybt-yEr4eNsF_2m
220,1X3y_EEqX_RdxFoZGEIhXyrQ_2v7SYez1
222,1xqVRq7idIdCcl5w3xP5DjxDyTDbPZW1c
216,12mRaJW2Vei8GVhNX3y9VtIyTfDy9m6kk
223,1cIfV3qCSSz73bF3c4d6tn8Ogj6_eu_5D
221,1Qdx-KyMb0SVORB-EOpFdlWUbiBUCA_lE
219,1dLcOO5bGtdXG8vNxhyZkjtOnlibDReMD
21,1EBCg4X_BmGr8wiaLrT_OSKxk1p5zCiXc
214,1dCyTjdPIzWtSUH3taxBhIWDoMo47njAb
212,1w5OiUFK64uAn38wFNXydaszs9c_JNbfs
213,13C-eUqEBrQdU0s62jp_lE--OKXgh_rpG
208,1nsoeBehmUf-NoGXkGI38CtrsLmGOPGgE
210,13QjZlwbvAvz4uFXZx8-y2WCIBLq3UFZ0
209,1lqk2I6bnh8lYiKdH9Yy7ZWJtZs6_kaIY
211,1vIvJHNNeriglmkHIGHFQaIyuXiC8d6BK
215,1ZZ68Gc7-CQ_UyZc_FlkHyhqzwjqhFtDW
207,17bAmed98MLIL2SdzBYN1hFSjUyEI3V9N
206,1qIp2XunmSF-T5IVF5wTXYVu_qDvA52a2
20,1r6PtwBzW4sVOciWbBmRG4eIcJ5PPq09M
2,1Uo55kNSt0YEKzJwqFkcguuepiwO19Tli
200,1x4gAVLlTxqbKpDrlRtd5XqLEAniNPPr5
199,1VmJLXagZHzkLlfrA712aSjCfRc7DTh1n
205,1_MWUDo_RCcc2g8xQXNCujvzvVvbVEflc
204,1FaPLcnRvupbh6RLnGvijb1d0pLhEc-kS
202,1X4kAlL1KcsukSB1fAkXTTarIff5GRvJf
203,1Uv4w1qkxwkxt2rF6uetXFhvawqnG04do
201,1bso3JojAjHIdY4wKEz2VoUHWUGh0SfzP
19,1UzbSJopQfDuSe7qF3z_vOf37yR3TVpRS
195,1jR1cXCVIw3WjLwaF7SyXccKgvWHfLBhM
191,1KwRUi8ZLXVR4Ocm9tBE2O_smGT5bVeOo
192,1CRRy2hG3g0nLE82uqxcK8J0zYn0SQ_iQ
198,1w7954p2l9L48zXGGcolBIJ7b-V_3hfRX
196,1kW79RpFWCET_pDlCKbhGQgBnAmwQq5Xw
197,1memiXXKEMixoS33LZ7gMgk9S6aJF0b8O
194,17NK7XUke7P1PjyEHodSwnncwdngmRBLY
190,1zhOe84O6OJLUu0rh1F0aMcFN7O0ZZBJE
193,1o-EtnMBWSIXI0DBPngJfJbzQDwx7xqil
184,1ZlJbm2nLOkUhE2ofrbK3iciveMmOgmBI
187,1aAm2xSiloldORR8LdX65c8yxuJal47dQ
180,11ORvc2URPq8r-LHgBHvj2XxlQHRDxQme
185,1OBSzn2nI8Ab5AP8w7Tri_hkSpCrlcPMe
188,1PSEx3jIfejaw9lb3-2TkOvdgLjGYJC7b
186,1dH8-uGle_J7S9snl5y1XtcmqNMPvgNbA
189,1row_oeKLDjOaEQsUWmbwkruQLkcWpEKj
181,1-fWx568Mu_nvnvubmXZ4peTf0WHHPpP6
182,1zsx1g07J7uRk1HMfnOBV_rdHblaMCGLH
183,1c9SElau1RgCF-ZGskR-hky8DOvnE6Lnw
179,1lXmK_O2ZyKXdFtvB8v3cvWHGHdsVoz5F
18,1xTjswvjrPHBmKaZmj9DxieXaLmXcBkv3
178,1yI-OZrEO_tew1UReSsiVdQ82BvX3_dbO
174,1kL__TUUWeHtj2XHfzXAOYA76TxGFDuJi
177,1pMpa6wmyRicdKtZ-JpqAi-ziR9S39-kl
175,1BGDVvISc9fmhNdwXYTJosusrb9QASMWT
171,1kmbEFx3H-YoVvYUXWPMTkshoFY_p596G
176,1_10lViB7lox_MWET3GhHJrPYcFPjMdZK
173,1VCBV8rufGLTlpf2J4kLP7JBiRO_cUby9
172,1sCtZCfIFs4Tt7X5mQ8PYrUGhJgNKMRMV
170,1X2kTKBP69-zIIE2hQRU5u-W8BjQ6YcUQ
17,15wY8nH5VhLuBKnf-Q6finKetSS2nG4sh
169,181CxECEP7B23T062aIFna_KOa9utS_gc
165,1dijSLYm4Z-2vjlpEsRamBoE8mYAndeDi
162,1tS-c6pteE3q0A26zLQN2P0awIZ6j9JKo
164,1vLXwE9L6Y4Qel3U5newfc-e0QZ7uqtO3
168,1XZcVC4cOy3lbkcnSGnLKZuzsOdtH1xMk
163,1-SfqQiVXQmdozjCJjTM0dX3mC416vy3n
167,1J2pg-QfzdRPFxYlZhYGuVaaphm4rZOph
166,13Y_wxGdSKTq3M5grr3d_S1jLmb3jm3rT
16,17J3TU6g5Qa0HO2vLqg4iVRxjZzZJ-skL
159,14uokH3so4RaUQ4D0thSzEUJQGCZ4Giwz
157,1io2MVzZu7qGb243cq49np0bi5-UWuodj
161,18QjY9y4cUQUMnrE7NDAcP9PTEisPUc2I
160,1HLFO0L__h5F1kpyi5FNCyTHNv4OpXrb1
156,10j7qSXBO2_1jSPTSDUMb6pkiwhgPU-Wd
154,1Feo72Y99XnbqcV2Syt5QEcApyVSHpY4L
158,18yRpjdnn7xzlM3mh5xegY6hZqqEXgvLd
155,1i3h5f40omgXPhAfRhJFT5WTyHUrXSRs2
153,1PvDyYj2L9QvNclm3dPzu41RAkJqTmxii
150,1DGWULf8pFiofNgRtxusf6Rti2g6BhaHg
15,1BP_HV97l4h4mvk7kaDp-AlbzStlcxLXz
152,14sQVvGPYL3r5gMORe3x7qf5EPJUwS7Vr
147,1Hb-cyiMwBBfE2HrHxECeL82gKT3YHCK1
146,1FUzO7dodZbRsZGbrN88KvYyzZXUY2zDu
151,1_NLVt5Qsb1AYqevBiwqZOV7wcwdv64IG
149,1139TZvQoGlnX5y__wI2I55iAmPC8l_0I
144,1fZ843riZgGWOAmqpiQUFI4E0Eyq77-QC
148,148bG_2l7sBcxLFRyIM2cBX5IDOSy_752
145,1Y9xGZrwgOxsbEGUD-WXYE23kZGDk1WtN
14,1SRLboduwiqWkN7G0fvZGMSZarig2iPsp
143,1W-ZkYBVWridGkhqQQs3OZeXr2tFa68Ze
139,1i1KUyHfvxYJ7Tmyj0JKzaqsQBJ1Gvkws
137,1otx8Z6L06gWR0y6t2gp6LVyEA5xB9La0
136,14dqQ9PSLGGYH4mXAKMiCLFsJL3V-yq8t
138,1pQOXXxTCEjHugglSbdpDIhb0LkkG09aw
142,1SqPQQ7kArbxtqvJKCpTKpvMNagalhGTa
141,1VUfSR09D5dHn28Y3-EOdGFBO0cTX8WVq
140,1TLA4yOKDknartqWCFdRMdDr5HtHAGY11
135,1lxMYIvKQRBfe8wPq3p6u0Pf9A5yrSYRo
13,1tUhXu2yfaKf-HC0iP9d3dn62Xej05xRc
131,1didSb9QIDbXo--YE0gL5qHnVeDu5QduH
128,1Frwao_VHiE0uMxwIkKyz1Ao296SA45v7
129,1M2cBFMG8vlTd-WgzcckNO-0tkVcfM5SX
130,17pbrWQLM7JV-kOyZJdN8_8t0uUaZ6h1d
134,1SO3-DYRp3MTjqf72voRtRRaU5rihM0sn
133,1fEIDzAF7b2wuyclZMHT1eLSg3YrZM4QJ
132,1Q-LMvdAy0mygeY6bSXhOynD4Lv5qd7hl
127,1bziGixUOOBIetpxE4_va81LJqEEWRK2j
126,1x6Te27K7rLtd_lTNk82JakgIrdRWUnck
125,1wzMka0kqWzAJOxdegqIYGn9ASp8b7rVY
124,1QyDWVdgxtZEss2aZ_VWUf2iiPmmQXmK1
123,11Wlk3wn6ZptcfYZfCz6CH5DZkLrujz07
122,1ccZpJKnR4eD49QOY7QxPdq-ixd3jyliq
121,1ViNpmLTi6kfXoQ32Ni7rg0PztFHGb6wI
120,1mytb5UtqsMxbSUR4hogoqLdvDxK6EIPx
12,1e4tLEsSwgpeWGdy1zUxxQP2vH7azVAzT
119,17-2-1DAhgCM5cwzWqg0KS1e4Twr4HGPy
118,1uyzqcdzTu6X455cnV3zXEZhrjsAE7dlH
117,1fpoxyx3wsBDD3n0XYjGr3WP7UQtjE0EW
110,1voQ_w_viggBapt4NFtmu10n90QrMTIaV
109,1fIS5H5rLODKplicgEjjoLCHLP9R7Huzz
116,1J0vt4p7lx6NskTHI4SlUnOqvacGi6FtO
115,1BCnK7xWpvVnRvgBvxv-XxCDY-AfdM277
114,1_FNUVbwDR9RlJICua17k42sJQYa39rZK
113,1rtDePWH59B5Ul10GgTHhgRpZv5P1Brp8
112,1GV2srEXIE_HakSxrtlT6EH5UiV6kc-oE
111,15AT6hc6LkoYKQ__Px_x5iBoPOhXJlS4u
11,15jGieGpSLkmIDAuwKFT56MIzee39CACr
108,1SaHDUm98P7T58WUzl7Y14knrIUlGKjSQ
107,14ErJV0-CZavyJAP9i4aM4IBzYqPtSMbW
106,13HFabsbn9L_oKqXpXSag4F_uzyOYPrHL
105,1oUowt2lQZ6sNWRNYa4QstnTp865m_oP_
104,1q5x0XONkHuOPPuWxyy2j7U8W97_Z2GQ1
103,1uropo4QXYbcVOHhlHySbvFr7s8ZnNBGy
102,1Q9C14bW2McPU8R47C8hE1u7fedT2S1ke
101,1J1lsz-heHlrAUEEHYuHKvpauz96Vacg2
100,1U63_sV10Fbc4JOs6PeJ-VDgT2TDN8pzS
10,1v_H8naPxf1FVU2GgYt74lGGPBvT2dPMx
1,1k78K6S-4t3tb6EXR4SbbpWqRRLsbu7M9